anio;jurisdiccion;Empresa;linea
02/2017;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I.";"LINEA 105
"
02/2017;NACIONAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 166
"
02/2017;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.";"LINEA 152
"
02/2017;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A.";"LINEA 176
"
02/2017;NACIONAL;"EXPRESO LOMAS S.A.";"LINEA 112
"
02/2017;NACIONAL;"EXPRESO LOMAS S.A.";"LINEA 165
"
02/2017;NACIONAL;"EXPRESO QUILMES S.A.";"LINEA 98
"
02/2017;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I.";"LINEA 168
"
02/2017;NACIONAL;"FERROVIAS S.A.";"FFCC BELGRANO NORTE
"
02/2017;NACIONAL;"FERROVIAS S.A.";"LINEA TREN LIVIANO ESTE
"
02/2017;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I.";"LINEA 110
"
02/2017;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 9
"
02/2017;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 25
"
02/2017;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 84
"
02/2017;NACIONAL;"GRUPO LINEA 179 S.A.";"LINEA 179
"
02/2017;NACIONAL;"JUAN B. JUSTO S.A.T.C.I.";"LINEA 34
"
02/2017;NACIONAL;"LA CABAÑA S.A.";"LINEA 174 BS AS
"
02/2017;NACIONAL;"LA CABAÑA S.A.";"LINEA 172
"
02/2017;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 184
"
02/2017;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 194
"
02/2017;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 65
"
02/2017;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 195
"
02/2017;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS";"LINEA 180
"
02/2017;NACIONAL;"LINEA 10 S.A.";"LINEA 10
"
02/2017;NACIONAL;"LINEA 17 S.A.";"LINEA 17
"
02/2017;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE";"LINEA 53
"
02/2017;NACIONAL;"LINEA 71 S.A.";"LINEA 71
"
02/2017;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.";"LINEA 47
"
02/2017;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C.";"LINEA 88
"
02/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 111
"
02/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 78
"
02/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 127
"
02/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 87
"
02/2017;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 90
"
02/2017;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 151
"
02/2017;NACIONAL;"MAYO S.A.T.A.";"LINEA 141
"
02/2017;NACIONAL;METROVIAS;"LINEA C
"
02/2017;NACIONAL;METROVIAS;"LINEA A
"
02/2017;NACIONAL;METROVIAS;"LINEA PREMETRO
"
02/2017;NACIONAL;METROVIAS;"LINEA B
"
02/2017;NACIONAL;METROVIAS;"LINEA E
"
02/2017;NACIONAL;METROVIAS;"LINEA H
"
02/2017;NACIONAL;METROVIAS;"LINEA D
"
02/2017;NACIONAL;"METROVIAS S.A. (URQUIZA)";"FFCC URQUIZA
"
02/2017;NACIONAL;"MICRO OMNIBUS NORTE S.A.";"LINEA 60
"
02/2017;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 159
"
02/2017;NACIONAL;"MICRO OMNIBUS SUR S.A.C.";"LINEA 160
"
02/2017;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A.";"LINEA 118
"
02/2017;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I";"LINEA 59
"
02/2017;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 45
"
02/2017;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 154
"
02/2017;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 153 BS AS
"
02/2017;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 19
"
02/2017;NACIONAL;"NUDO S.A.";"LINEA 50
"
02/2017;NACIONAL;"NUDO S.A.";"LINEA 150
"
02/2017;NACIONAL;"NUDO S.A.";"LINEA 6
"
02/2017;NACIONAL;"NUDO S.A.";"LINEA 107
"
02/2017;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I.";"LINEA 132
"
02/2017;NACIONAL;"ROCARAZA S.A.";"LINEA 146
"
02/2017;NACIONAL;"ROCARAZA S.A.";"LINEA 031
"
02/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 51
"
02/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 177
"
02/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 74
"
02/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 79
"
02/2017;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 163 BS AS
"
02/2017;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 182
"
02/2017;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 136 BS AS
"
02/2017;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE";"LINEA 85
"
02/2017;NACIONAL;"SOFSE - Belgrano Sur";"FFCC BELGRANO SUR
"
02/2017;NACIONAL;"SOFSE - Mitre";"FFCC MITRE-TIGRE
"
02/2017;NACIONAL;"SOFSE - Mitre";"FFCC MITRE-SUAREZ
"
02/2017;NACIONAL;"SOFSE - Mitre";"FFCC MITRE-ZARATE
"
02/2017;NACIONAL;"SOFSE - Mitre";"FFCC MITRE
"
02/2017;NACIONAL;"SOFSE - Roca";"FFCC ROCA
"
02/2017;NACIONAL;"SOFSE - San Martin";"FFCC SAN MARTIN
"
02/2017;NACIONAL;"SOFSE- SARMIENTO";"FFCC SARMIENTO
"
02/2017;NACIONAL;"SOFSE- TREN DE LA COSTA";"FFCC TREN DE LA COSTA
"
02/2017;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C.";"LINEA 2
"
02/2017;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.";"LINEA 7
"
02/2017;NACIONAL;"TRANSP. SGTO. CABRAL";"LINEA 102
"
02/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 140
"
02/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 143
"
02/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 133
"
02/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 61
"
02/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 62
"
02/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 114
"
02/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 129
"
02/2017;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 169
"
02/2017;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 175
"
02/2017;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 96
"
02/2017;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 185
"
02/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 161
"
02/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 20
"
02/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 117
"
02/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 188
"
02/2017;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC.";"LINEA 109
"
02/2017;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A.";"LINEA 93
"
02/2017;NACIONAL;"TRANSPORTES 27 DE JUNIO S.A.C.I.F.";"LINEA 99
"
02/2017;NACIONAL;"TRANSPORTES 270 S.A.";"LINEA 70
"
02/2017;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A.";"LINEA 33
"
02/2017;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 57
"
02/2017;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 12
"
02/2017;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 124
"
02/2017;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 115
"
02/2017;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 134
"
02/2017;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 100
"
02/2017;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A.";"LINEA 130
"
02/2017;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I.";"LINEA 42
"
02/2017;NACIONAL;"TRANSPORTES DEL TEJAR S.A.";"LINEA 67
"
02/2017;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I.";"LINEA 123
"
02/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 56
"
02/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 76
"
02/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 135
"
02/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 91
"
02/2017;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A.";"LINEA 80
"
02/2017;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I.";"LINEA 103
"
02/2017;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 23
"
02/2017;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 8
"
02/2017;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 5
"
02/2017;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C.";"LINEA 1
"
02/2017;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I.";"LINEA 39
"
02/2017;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L.";"LINEA 68
"
02/2017;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A.";"LINEA 4
"
02/2017;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A.";"LINEA 15
"
02/2017;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA";"LINEA 181
"
02/2017;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA";"LINEA 46
"
02/2017;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I.";"LINEA 64
"
01/2017;NACIONAL;"17 DE AGOSTO S.A.";"LINEA 26
"
01/2017;NACIONAL;"4 DE SEPTIEMBRE S.A.T.C.P.";"LINEA 37
"
01/2017;NACIONAL;"ALMAFUERTE S.A.T.A.C.I.";"LINEA 55
"
01/2017;NACIONAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 41
"
01/2017;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 113
"
01/2017;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 63
"
01/2017;NACIONAL;"BUENOS AIRES BUS SOCIEDAD ANONIMA";"LINEA 49
"
01/2017;NACIONAL;"BUS DEL OESTE S.A.";"LINEA 97
"
01/2017;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSPORTES";"LINEA 126
"
01/2017;NACIONAL;"COLECTIVEROS UNIDOS S.A.";"LINEA 106
"
01/2017;NACIONAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI";"LINEA 178
"
01/2017;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 101
"
01/2017;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 28
"
01/2017;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 44
"
01/2017;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 86
"
01/2017;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 193
"
01/2017;NACIONAL;"EL PUENTE S.A.T.";"LINEA 32A
"
01/2017;NACIONAL;"EL PUENTE S.A.T.";"LINEA 75
"
01/2017;NACIONAL;"EL PUENTE S.A.T.";"LINEA 158
"
01/2017;NACIONAL;"EL PUENTE S.A.T.";"LINEA 128
"
01/2017;NACIONAL;"EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.";"LINEA 29
"
01/2017;NACIONAL;"EMP.DE TRANSP.MICROOMN.SAENZ PEÑA S.R.L.";"LINEA 92
"
01/2017;NACIONAL;"EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.";"LINEA 24
"
01/2017;NACIONAL;"EMPRESA ANTARTIDA ARGENTINA S.A.T.";"LINEA 95
"
01/2017;NACIONAL;"EMPRESA DE TRANSP. MARIANO MORENO S.A.";"LINEA 36
"
01/2017;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A";"LINEA 108
"
01/2017;NACIONAL;"EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A";"LINEA 21
"
01/2017;NACIONAL;"EMPRESA DE TRANSPORTES 104 S.R.L.";"LINEA 104
"
01/2017;NACIONAL;"EMPRESA DE TRANSPORTES AMERICA S.A.C.I.";"LINEA 105
"
01/2017;NACIONAL;"EMPRESA LINEA 216 S.A.T.";"LINEA 166
"
01/2017;NACIONAL;"EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.";"LINEA 152
"
01/2017;NACIONAL;"EXPRESO GENERAL SARMIENTO S.A.";"LINEA 176
"
01/2017;NACIONAL;"EXPRESO LOMAS S.A.";"LINEA 112
"
01/2017;NACIONAL;"EXPRESO LOMAS S.A.";"LINEA 165
"
01/2017;NACIONAL;"EXPRESO QUILMES S.A.";"LINEA 98
"
01/2017;NACIONAL;"EXPRESO SAN ISIDRO S.A.T.C.I.F.I.";"LINEA 168
"
01/2017;NACIONAL;"FERROVIAS S.A.";"FFCC BELGRANO NORTE
"
01/2017;NACIONAL;"GENERAL PUEYRREDON S.A.T.C.I.";"LINEA 110
"
01/2017;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 84
"
01/2017;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 9
"
01/2017;NACIONAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 25
"
01/2017;NACIONAL;"GRUPO LINEA 179 S.A.";"LINEA 179
"
01/2017;NACIONAL;"JUAN B. JUSTO S.A.T.C.I.";"LINEA 34
"
01/2017;NACIONAL;"LA CABAÑA S.A.";"LINEA 174 BS AS
"
01/2017;NACIONAL;"LA CABAÑA S.A.";"LINEA 172
"
01/2017;NACIONAL;"LA CENTRAL DE VICENTE LOPEZ S.A.";"LINEA 184
"
01/2017;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 195
"
01/2017;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 194
"
01/2017;NACIONAL;"LA NUEVA METROPOL S.A.";"LINEA 65
"
01/2017;NACIONAL;"LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS";"LINEA 180
"
01/2017;NACIONAL;"LINEA 10 S.A.";"LINEA 10
"
01/2017;NACIONAL;"LINEA 17 S.A.";"LINEA 17
"
01/2017;NACIONAL;"LINEA 213 S.A. DE TRANSPORTE";"LINEA 53
"
01/2017;NACIONAL;"LINEA 71 S.A.";"LINEA 71
"
01/2017;NACIONAL;"LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.";"LINEA 47
"
01/2017;NACIONAL;"LINEA EXPRESO LINIERS S.A.I.Y C.";"LINEA 88
"
01/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 111
"
01/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 127
"
01/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 78
"
01/2017;NACIONAL;"LOS CONSTITUYENTES S.A.T.";"LINEA 87
"
01/2017;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 151
"
01/2017;NACIONAL;"M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 90
"
01/2017;NACIONAL;"MAYO S.A.T.A.";"LINEA 141
"
01/2017;NACIONAL;METROVIAS;"LINEA A
"
01/2017;NACIONAL;METROVIAS;"LINEA D
"
01/2017;NACIONAL;METROVIAS;"LINEA B
"
01/2017;NACIONAL;METROVIAS;"LINEA PREMETRO
"
01/2017;NACIONAL;METROVIAS;"LINEA H
"
01/2017;NACIONAL;METROVIAS;"LINEA E
"
01/2017;NACIONAL;METROVIAS;"LINEA C
"
01/2017;NACIONAL;"METROVIAS S.A. (URQUIZA)";"FFCC URQUIZA
"
01/2017;NACIONAL;"MICRO OMNIBUS NORTE S.A.";"LINEA 60
"
01/2017;NACIONAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 159
"
01/2017;NACIONAL;"MICRO OMNIBUS SUR S.A.C.";"LINEA 160
"
01/2017;NACIONAL;"MICROOMNIBUS BARRANCAS DE BELGRANO S.A.";"LINEA 118
"
01/2017;NACIONAL;"MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I";"LINEA 59
"
01/2017;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 45
"
01/2017;NACIONAL;"MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.";"LINEA 154
"
01/2017;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 19
"
01/2017;NACIONAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.";"LINEA 153 BS AS
"
01/2017;NACIONAL;"NUDO S.A.";"LINEA 107
"
01/2017;NACIONAL;"NUDO S.A.";"LINEA 150
"
01/2017;NACIONAL;"NUDO S.A.";"LINEA 50
"
01/2017;NACIONAL;"NUDO S.A.";"LINEA 6
"
01/2017;NACIONAL;"NUEVOS RUMBOS S.A.T.A.C.I.F.I.";"LINEA 132
"
01/2017;NACIONAL;"ROCARAZA S.A.";"LINEA 146
"
01/2017;NACIONAL;"ROCARAZA S.A.";"LINEA 031
"
01/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 74
"
01/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 79
"
01/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 51
"
01/2017;NACIONAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 177
"
01/2017;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 182
"
01/2017;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 136 BS AS
"
01/2017;NACIONAL;"SARGENTO CABRAL S.A.DE TRANSPORTE";"LINEA 163 BS AS
"
01/2017;NACIONAL;"SOCIEDAD ANONIMA EXPRESO SUDOESTE";"LINEA 85
"
01/2017;NACIONAL;"SOFSE - Belgrano Sur";"FFCC BELGRANO SUR
"
01/2017;NACIONAL;"SOFSE - Mitre";"FFCC MITRE
"
01/2017;NACIONAL;"SOFSE - Mitre";"FFCC MITRE-TIGRE
"
01/2017;NACIONAL;"SOFSE - Mitre";"FFCC MITRE-SUAREZ
"
01/2017;NACIONAL;"SOFSE - Roca";"FFCC ROCA
"
01/2017;NACIONAL;"SOFSE - San Martin";"FFCC SAN MARTIN
"
01/2017;NACIONAL;"SOFSE- SARMIENTO";"FFCC SARMIENTO
"
01/2017;NACIONAL;"SOFSE- TREN DE LA COSTA";"FFCC TREN DE LA COSTA
"
01/2017;NACIONAL;"TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C.";"LINEA 2
"
01/2017;NACIONAL;"TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.";"LINEA 7
"
01/2017;NACIONAL;"TRANSP. SGTO. CABRAL";"LINEA 102
"
01/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 140
"
01/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 143
"
01/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 62
"
01/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 61
"
01/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 133
"
01/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 129
"
01/2017;NACIONAL;"TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.";"LINEA 114
"
01/2017;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 169
"
01/2017;NACIONAL;"TRANSPORTE ESCALADA S.A.T.";"LINEA 175
"
01/2017;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 185
"
01/2017;NACIONAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 96
"
01/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 117
"
01/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 161
"
01/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 188
"
01/2017;NACIONAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 20
"
01/2017;NACIONAL;"TRANSPORTE NUEVE DE JULIO SAC.";"LINEA 109
"
01/2017;NACIONAL;"TRANSPORTES 1º SEPTIEMBRE S.A.";"LINEA 93
"
01/2017;NACIONAL;"TRANSPORTES 27 DE JUNIO S.A.C.I.F.";"LINEA 99
"
01/2017;NACIONAL;"TRANSPORTES 270 S.A.";"LINEA 70
"
01/2017;NACIONAL;"TRANSPORTES ALMIRANTE BROWN S.A.";"LINEA 33
"
01/2017;NACIONAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 57
"
01/2017;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 124
"
01/2017;NACIONAL;"TRANSPORTES AUTOMOTORES CALLAO S.A.";"LINEA 12
"
01/2017;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 100
"
01/2017;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 134
"
01/2017;NACIONAL;"TRANSPORTES AUTOMOTORES RIACHUELO S.A.";"LINEA 115
"
01/2017;NACIONAL;"TRANSPORTES AVENIDA BERNARDO ADER S.A.";"LINEA 130
"
01/2017;NACIONAL;"TRANSPORTES COLEGIALES S.A.C.I.";"LINEA 42
"
01/2017;NACIONAL;"TRANSPORTES DEL TEJAR S.A.";"LINEA 67
"
01/2017;NACIONAL;"TRANSPORTES LINEA 123 S.A.C.I.";"LINEA 123
"
01/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 56
"
01/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 76
"
01/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 91
"
01/2017;NACIONAL;"TRANSPORTES LOPE DE VEGA S.A.C.I.";"LINEA 135
"
01/2017;NACIONAL;"TRANSPORTES NUEVA CHICAGO C.I.S.A.";"LINEA 80
"
01/2017;NACIONAL;"TRANSPORTES QUIRNO COSTA S.A.C.I.";"LINEA 103
"
01/2017;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 23
"
01/2017;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 5
"
01/2017;NACIONAL;"TRANSPORTES RIO GRANDE S.A.C.I.F.";"LINEA 8
"
01/2017;NACIONAL;"TRANSPORTES SAN CAYETANO S.A.C.";"LINEA 1
"
01/2017;NACIONAL;"TRANSPORTES SANTA FE S.A.C.I.";"LINEA 39
"
01/2017;NACIONAL;"TRANSPORTES SESENTA Y OCHO S.R.L.";"LINEA 68
"
01/2017;NACIONAL;"TRANSPORTES SOL DE MAYO C.I.S.A.";"LINEA 4
"
01/2017;NACIONAL;"TRANSPORTES SUR-NOR C.I.S.A.";"LINEA 15
"
01/2017;NACIONAL;"TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA";"LINEA 181
"
01/2017;NACIONAL;"UNION TRANSPORTISTAS DE EMPRESAS SA";"LINEA 46
"
01/2017;NACIONAL;"VUELTA DE ROCHA S.A.T.C.I.";"LINEA 64
"
12/2016;NACIONAL;"17 DE AGOSTO S.A.";"LINEA 26
"
12/2016;NACIONAL;"4 DE SEPTIEMBRE S.A.T.C.P.";"LINEA 37
"
12/2016;NACIONAL;"ALMAFUERTE S.A.T.A.C.I.";"LINEA 55
"
12/2016;NACIONAL;"AZUL S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 41
"
12/2016;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 113
"
12/2016;NACIONAL;"BERNARDINO RIVADAVIA S.A.T.A.";"LINEA 63
"
12/2016;NACIONAL;"BUENOS AIRES BUS SOCIEDAD ANONIMA";"LINEA 49
"
12/2016;NACIONAL;"BUS DEL OESTE S.A.";"LINEA 97
"
12/2016;NACIONAL;"CARDENAS S.A. EMPRESA DE TRANSPORTES";"LINEA 126
"
12/2016;NACIONAL;"COLECTIVEROS UNIDOS S.A.";"LINEA 106
"
12/2016;NACIONAL;"COMPAÑIA MICROOMNIBUS LA COLORADA SACI";"LINEA 178
"
12/2016;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 28
"
12/2016;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 44
"
12/2016;NACIONAL;"D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR";"LINEA 101
"
12/2016;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 86
"
12/2016;NACIONAL;"D.U.V.I. SOCIEDAD ANONIMA";"LINEA 193
"
12/2016;NACIONAL;"EL PUENTE S.A.T.";"LINEA 158
"
12/2016;NACIONAL;"EL PUENTE S.A.T.";"LINEA 128
"
12/2016;NACIONAL;"EL PUENTE S.A.T.";"LINEA 75
"
12/2016;NACIONAL;"EL PUENTE S.A.T.";"LINEA 32A
"
12/2016;NACIONAL;"EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.";"LINEA 29
"
12/2016;NACIONAL;"EMP.DE TRANSP.MICROOMN.SAENZ PEÑA S.R.L.";"LINEA 92
"
