MODO;EMPRESA;PERIODO;ACTUALIZACION
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201305;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201306;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201307;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201308;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201309;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201310;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201311;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201312;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201401;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201402;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201403;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201404;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201405;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201406;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201407;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201408;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201409;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201410;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201411;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201412;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201501;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201502;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201503;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201504;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201505;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201506;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201507;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201508;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201509;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201510;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201511;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201512;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201601;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201602;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201603;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201604;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201605;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201606;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201607;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201608;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201609;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201610;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201611;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201612;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201701;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201702;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201703;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201704;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201705;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201706;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201707;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201708;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201709;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201710;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201711;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201712;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201801;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201802;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201803;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201804;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201805;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201806;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201807;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201808;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201809;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201810;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201811;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201812;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201901;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201902;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201903;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201904;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201905;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201906;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201907;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201908;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201909;
COLECTIVO;TRANSPORTES LOPE DE VEGA S.A.C.I.;201910;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201301;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201302;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201303;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201304;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201305;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201306;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201307;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201308;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201309;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201310;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201311;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201312;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201401;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201402;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201403;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201404;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201405;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201406;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201407;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201408;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201409;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201410;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201411;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201412;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201501;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201502;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201503;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201504;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201505;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201506;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201507;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201508;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201509;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201510;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201511;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201512;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201601;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201602;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201603;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201604;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201605;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201606;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201607;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201608;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201609;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201610;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201611;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201612;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201701;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201702;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201703;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201704;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201705;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201706;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201707;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201708;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201709;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201710;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201711;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201712;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201801;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201802;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201803;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201804;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201805;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201806;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201807;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201808;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201809;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201810;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201811;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201812;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201901;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201902;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201903;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201904;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201905;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201906;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201907;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201908;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201909;
COLECTIVO;TRANSPORTES NUEVA CHICAGO C.I.S.A.;201910;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201301;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201302;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201303;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201304;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201305;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201306;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201307;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201308;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201309;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201310;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201311;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201312;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201401;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201402;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201403;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201404;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201405;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201406;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201407;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201408;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201409;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201410;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201411;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201412;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201501;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201502;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201503;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201504;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201505;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201506;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201507;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201508;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201509;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201510;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201511;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201512;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201601;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201602;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201603;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201604;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201605;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201606;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201607;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201608;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201609;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201610;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201611;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201612;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201701;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201702;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201703;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201704;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201705;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201706;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201707;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201708;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201709;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201710;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201711;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201712;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201801;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201802;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201803;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201804;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201805;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201806;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201807;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201808;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201809;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201810;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201811;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201812;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201901;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201902;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201903;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201904;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201905;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201906;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201907;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201908;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201909;
COLECTIVO;TRANSPORTES QUIRNO COSTA S.A.C.I.;201910;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201301;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201302;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201303;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201304;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201305;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201306;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201307;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201308;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201309;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201310;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201311;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201312;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201401;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201402;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201403;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201404;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201405;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201406;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201407;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201408;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201409;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201410;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201411;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201412;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201501;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201502;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201503;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201504;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201505;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201506;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201507;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201508;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201509;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201510;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201511;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201512;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201601;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201602;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201603;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201604;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201605;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201606;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201607;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201608;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201609;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201610;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201611;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201612;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201701;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201702;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201703;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201704;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201705;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201706;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201707;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201708;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201709;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201710;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201711;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201712;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201801;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201802;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201803;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201804;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201805;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201806;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201807;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201808;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201809;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201810;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201811;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201812;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201901;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201902;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201903;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201904;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201905;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201906;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201907;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201908;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201909;
COLECTIVO;TRANSPORTES RIO GRANDE S.A.C.I.F.;201910;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201301;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201302;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201303;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201304;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201305;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201306;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201307;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201308;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201309;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201310;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201311;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201312;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201401;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201402;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201403;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201404;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201405;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201406;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201407;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201408;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201409;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201410;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201411;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201412;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201501;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201502;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201503;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201504;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201505;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201506;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201507;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201508;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201509;
COLECTIVO;TRANSPORTES SAN CAYETANO S.A.C.;201510;
