anio;jurisdiccion;Empresa;linea
07/2016;PROVINCIAL;"LIBERTADOR SAN MARTIN S.A.T.";"LINEA 327"
07/2016;PROVINCIAL;"LIBERTADOR SAN MARTIN S.A.T.";"LINEA 392"
07/2016;PROVINCIAL;"LINEA 216 S.A. DE T.";"LINEA 236"
07/2016;PROVINCIAL;"LINEA 216 S.A. DE T.";"LINEA 441"
07/2016;PROVINCIAL;"LINEA 216 S.A. DE T.";"LINEA 395"
07/2016;PROVINCIAL;"LINEA 216 S.A. DE T.";"LINEA 443"
07/2016;PROVINCIAL;"LINEA 216 S.A. DE T.";"LINEA 269"
07/2016;PROVINCIAL;"LINEA SESENTA S.A.";"LINEA 204B"
07/2016;PROVINCIAL;"LINEA SESENTA S.A.";"LINEA 228 B"
07/2016;PROVINCIAL;"LINEA SESENTA S.A.";"LINEA 430"
07/2016;PROVINCIAL;"MICRO OMNIBUS AVENIDA S.A.";"LINEA 405"
07/2016;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 300"
07/2016;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 219"
07/2016;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 372"
07/2016;PROVINCIAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.E I.";"LINEA 253 BS AS"
07/2016;PROVINCIAL;"MICROOMNIBUS SAAVEDRA S.A.T.A.C.E I.";"LINEA 321 BS AS"
07/2016;PROVINCIAL;"MITRE S.A.";"LINEA 318"
07/2016;PROVINCIAL;"MONTE GRANDE S.A.";"LINEA 394"
07/2016;PROVINCIAL;"MONTE GRANDE S.A.";"LINEA 245"
07/2016;PROVINCIAL;"NUEVA METROPOL S.A.T.A.C.I";"LINEA 228A"
07/2016;PROVINCIAL;"NUEVA METROPOL S.A.T.A.C.I";"LINEA 365"
07/2016;PROVINCIAL;"NUEVO IDEAL S.A.";"LINEA 382"
07/2016;PROVINCIAL;"O'HIGGINS S.A.T.";"LINEA 295"
07/2016;PROVINCIAL;"PRIMERA JUNTA S.A.";"LINEA 324"
07/2016;PROVINCIAL;"RUTA BUS S.A.";"LINEA 313"
07/2016;PROVINCIAL;"RUTA BUS S.A.";"LINEA 355"
07/2016;PROVINCIAL;"RUTA BUS S.A.";"LINEA 350"
07/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 403"
07/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 435"
07/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 388"
07/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 263B"
07/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 370"
07/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 385"
07/2016;PROVINCIAL;"TIGRE S.A.";"LINEA 228C"
07/2016;PROVINCIAL;"TIGRE S.A.";"LINEA 204"
07/2016;PROVINCIAL;"TIGRE S.A.";"LINEA 228E"
07/2016;PROVINCIAL;"TRANPORTE LA UNION S.A.";"LINEA 202"
07/2016;PROVINCIAL;"TRANPOSRTE DE PASAJEROS SRL";"LINEA 283"
07/2016;PROVINCIAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 205"
07/2016;PROVINCIAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 421"
07/2016;PROVINCIAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 410"
07/2016;PROVINCIAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 429"
07/2016;PROVINCIAL;"TRANSPORTES EL LITORAL S.A.";"LINEA 449"
07/2016;PROVINCIAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 383"
07/2016;PROVINCIAL;"TRANSPORTES UNIDOS DE MERLO";"LINEA 297"
07/2016;PROVINCIAL;"TRANSPORTES UNIDOS DE MERLO";"LINEA 238"
07/2016;PROVINCIAL;"UNION PLATENSE S.R.L";"LINEA 214"
07/2016;PROVINCIAL;"UNION PLATENSE S.R.L";"LINEA 418"
07/2016;PROVINCIAL;"UNION PLATENSE S.R.L";"LINEA 273"
07/2016;PROVINCIAL;"VILLA BOSCH S.A.C.E I";"LINEA 328"
07/2016;PROVINCIAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 293A"
07/2016;PROVINCIAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 266"
07/2016;PROVINCIAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 239B"
07/2016;PROVINCIAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 436"
07/2016;PROVINCIAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 263A"
07/2016;PROVINCIAL;"VILLA NUEVA S.A.";"LINEA 257"
06/2016;PROVINCIAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 239A"
06/2016;PROVINCIAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 323"
06/2016;PROVINCIAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 293B"
06/2016;PROVINCIAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 278"
06/2016;PROVINCIAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 281"
06/2016;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPOR";"LINEA 284"
06/2016;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPOR";"LINEA 325"
06/2016;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPOR";"LINEA 378"
06/2016;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPOR";"LINEA 218"
06/2016;PROVINCIAL;"AUTOMOTORES LA PLATA S.A.";"LINEA 338"
06/2016;PROVINCIAL;"AUTOMOTORES LA PLATA S.A.";"LINEA 406"
06/2016;PROVINCIAL;"AUTOMOTORES RIACHUELO";"LINEA 446"
06/2016;PROVINCIAL;"AZUL S.A.";"LINEA 203"
06/2016;PROVINCIAL;"C.A. ECOTRANS S.A.";"LINEA 322"
06/2016;PROVINCIAL;"C.A. ECOTRANS S.A.";"LINEA 321"
06/2016;PROVINCIAL;"C.A. ECOTRANS S.A.";"LINEA 253"
06/2016;PROVINCIAL;"C.A. ECOTRANS S.A.";"LINEA 317"
06/2016;PROVINCIAL;"CIUDAD DE SAN FERNANDO S.A.";"LINEA 445"
06/2016;PROVINCIAL;"CIUDAD DE SAN FERNANDO S.A.";"LINEA 264"
06/2016;PROVINCIAL;"CIUDAD DE SAN FERNANDO S.A.";"LINEA 371"
06/2016;PROVINCIAL;"COMP. DE TRANPORTE VECINAL S.A";"LINEA 386"
06/2016;PROVINCIAL;"COMP. DE TRANPORTE VECINAL S.A";"LINEA 326"
06/2016;PROVINCIAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 310"
06/2016;PROVINCIAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 237"
06/2016;PROVINCIAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 276"
06/2016;PROVINCIAL;"COMPAÑIA NOROESTE S.A.T.";"LINEA 289"
06/2016;PROVINCIAL;"COMPAÑIA NOROESTE S.A.T.";"LINEA 343"
06/2016;PROVINCIAL;"COMPAÑIA NOROESTE S.A.T.";"LINEA 304"
06/2016;PROVINCIAL;"EL LUCERO S.A.";"LINEA 341"
06/2016;PROVINCIAL;"EL LUCERO S.A.";"LINEA 391"
06/2016;PROVINCIAL;"EL LUCERO S.A.";"LINEA 379"
06/2016;PROVINCIAL;"EL RAPIDO ARGENTINO";"LINEA 340"
06/2016;PROVINCIAL;"EMP. DE TRANSP. DEL SUR";"LINEA 404"
06/2016;PROVINCIAL;"EMP. DE TRANSP. DEL SUR";"LINEA 200"
06/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 461"
06/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 303"
06/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 302"
06/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 463"
06/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 464"
06/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 462"
06/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 320"
06/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 390"
06/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 443A"
06/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 244"
06/2016;PROVINCIAL;"EMPRESA LINEA 7 S.A.T.";"LINEA 307"
06/2016;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 414"
06/2016;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 215"
06/2016;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 225"
06/2016;PROVINCIAL;"ESTEBAN ECHEVERRIA S.R.L.";"LINEA 306"
06/2016;PROVINCIAL;"ESTEBAN ECHEVERRIA S.R.L.";"LINEA 222"
06/2016;PROVINCIAL;"EXPRESO GENERAL SARMIENTO S.A.";"LINEA 448"
06/2016;PROVINCIAL;"EXPRESO LOMAS S.A.";"LINEA 243"
06/2016;PROVINCIAL;"EXPRESO NUEVE DE JULIO S.A.";"LINEA 247"
06/2016;PROVINCIAL;"FUERTE BARRAGAN S.A.T.I.C.I.";"LINEA 275"
06/2016;PROVINCIAL;"GENERAL SAN MARTIN S.A.C.";"LINEA 437"
06/2016;PROVINCIAL;"GENERAL SAN MARTIN S.A.C.";"LINEA 407"
06/2016;PROVINCIAL;"GENERAL SAN MARTIN S.A.C.";"LINEA 333"
06/2016;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 373"
06/2016;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 384"
06/2016;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 271"
06/2016;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 299"
06/2016;PROVINCIAL;"GRAND BOURG S.A.T.C.I.";"LINEA 315"
06/2016;PROVINCIAL;"GRAND BOURG S.A.T.C.I.";"LINEA 440"
06/2016;PROVINCIAL;"JOSE HERNANDEZ S.A.C.I.";"LINEA 252"
06/2016;PROVINCIAL;"LA CABAÑA S.A.";"LINEA 242"
06/2016;PROVINCIAL;"LA CABAÑA S.A.";"LINEA 298"
06/2016;PROVINCIAL;"LA CENTRAL DE ESCOBAR S.A.";"LINEA 291"
06/2016;PROVINCIAL;"LA CENTRAL DE ESCOBAR S.A.";"LINEA 228F"
06/2016;PROVINCIAL;"LA FLOR DE LUJAN";"LINEA 256"
06/2016;PROVINCIAL;"LA PAZ AMADOR";"LINEA 277"
06/2016;PROVINCIAL;"LA PERLITA S.A.";"LINEA 311"
06/2016;PROVINCIAL;"LA PERLITA S.A.";"LINEA 312"
06/2016;PROVINCIAL;"LA PERLITA S.A.";"LINEA 329"
06/2016;PROVINCIAL;"LA PERLITA S.A.";"LINEA 422"
06/2016;PROVINCIAL;"LA PERLITA S.A.";"LINEA 288"
06/2016;PROVINCIAL;"LA PRIMERA DE MARTINEZ S.A.";"LINEA 314"
06/2016;PROVINCIAL;"LANUS ESTE S.A.";"LINEA 354"
06/2016;PROVINCIAL;"LIBERTADOR SAN MARTIN S.A.T.";"LINEA 392"
06/2016;PROVINCIAL;"LIBERTADOR SAN MARTIN S.A.T.";"LINEA 336"
06/2016;PROVINCIAL;"LIBERTADOR SAN MARTIN S.A.T.";"LINEA 327"
06/2016;PROVINCIAL;"LINEA 216 S.A. DE T.";"LINEA 441"
06/2016;PROVINCIAL;"LINEA 216 S.A. DE T.";"LINEA 443"
06/2016;PROVINCIAL;"LINEA 216 S.A. DE T.";"LINEA 236"
06/2016;PROVINCIAL;"LINEA 216 S.A. DE T.";"LINEA 395"
06/2016;PROVINCIAL;"LINEA 216 S.A. DE T.";"LINEA 269"
06/2016;PROVINCIAL;"LINEA SESENTA S.A.";"LINEA 430"
06/2016;PROVINCIAL;"LINEA SESENTA S.A.";"LINEA 228 B"
06/2016;PROVINCIAL;"LINEA SESENTA S.A.";"LINEA 204B"
06/2016;PROVINCIAL;"MICRO OMNIBUS AVENIDA S.A.";"LINEA 405"
06/2016;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 219"
06/2016;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 372"
06/2016;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 300"
06/2016;PROVINCIAL;"MITRE S.A.";"LINEA 318"
06/2016;PROVINCIAL;"MONTE GRANDE S.A.";"LINEA 245"
06/2016;PROVINCIAL;"MONTE GRANDE S.A.";"LINEA 394"
06/2016;PROVINCIAL;"NUEVA METROPOL S.A.T.A.C.I";"LINEA 365"
06/2016;PROVINCIAL;"NUEVA METROPOL S.A.T.A.C.I";"LINEA 228A"
06/2016;PROVINCIAL;"NUEVO IDEAL S.A.";"LINEA 382"
06/2016;PROVINCIAL;"O'HIGGINS S.A.T.";"LINEA 295"
06/2016;PROVINCIAL;"PRIMERA JUNTA S.A.";"LINEA 324"
06/2016;PROVINCIAL;"RUTA BUS S.A.";"LINEA 350"
06/2016;PROVINCIAL;"RUTA BUS S.A.";"LINEA 313"
06/2016;PROVINCIAL;"RUTA BUS S.A.";"LINEA 355"
06/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 385"
06/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 388"
06/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 403"
06/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 263B"
06/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 370"
06/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 435"
06/2016;PROVINCIAL;"TIGRE S.A.";"LINEA 228C"
06/2016;PROVINCIAL;"TIGRE S.A.";"LINEA 228E"
06/2016;PROVINCIAL;"TIGRE S.A.";"LINEA 204"
06/2016;PROVINCIAL;"TRANPORTE LA UNION S.A.";"LINEA 202"
06/2016;PROVINCIAL;"TRANPOSRTE DE PASAJEROS SRL";"LINEA 283"
06/2016;PROVINCIAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 205"
06/2016;PROVINCIAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 421"
06/2016;PROVINCIAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 410"
06/2016;PROVINCIAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 429"
06/2016;PROVINCIAL;"TRANSPORTES EL LITORAL S.A.";"LINEA 449"
06/2016;PROVINCIAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 383"
06/2016;PROVINCIAL;"TRANSPORTES UNIDOS DE MERLO";"LINEA 238"
06/2016;PROVINCIAL;"TRANSPORTES UNIDOS DE MERLO";"LINEA 297"
06/2016;PROVINCIAL;"UNION PLATENSE S.R.L";"LINEA 273"
06/2016;PROVINCIAL;"UNION PLATENSE S.R.L";"LINEA 214"
06/2016;PROVINCIAL;"UNION PLATENSE S.R.L";"LINEA 418"
06/2016;PROVINCIAL;"VILLA BOSCH S.A.C.E I";"LINEA 328"
06/2016;PROVINCIAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 293A"
06/2016;PROVINCIAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 239B"
06/2016;PROVINCIAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 263A"
06/2016;PROVINCIAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 266"
06/2016;PROVINCIAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 436"
06/2016;PROVINCIAL;"VILLA NUEVA S.A.";"LINEA 257"
05/2016;PROVINCIAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 323"
05/2016;PROVINCIAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 278"
05/2016;PROVINCIAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 293B"
05/2016;PROVINCIAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 281"
05/2016;PROVINCIAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 239A"
05/2016;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPOR";"LINEA 284"
05/2016;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPOR";"LINEA 378"
05/2016;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPOR";"LINEA 325"
05/2016;PROVINCIAL;"ALMAFUERTE EMPRESA DE TRANSPOR";"LINEA 218"
05/2016;PROVINCIAL;"AUTOMOTORES LA PLATA S.A.";"LINEA 338"
05/2016;PROVINCIAL;"AUTOMOTORES LA PLATA S.A.";"LINEA 406"
05/2016;PROVINCIAL;"AUTOMOTORES RIACHUELO";"LINEA 446"
05/2016;PROVINCIAL;"AZUL S.A.";"LINEA 203"
05/2016;PROVINCIAL;"C.A. ECOTRANS S.A.";"LINEA 253"
05/2016;PROVINCIAL;"C.A. ECOTRANS S.A.";"LINEA 322"
05/2016;PROVINCIAL;"C.A. ECOTRANS S.A.";"LINEA 321"
05/2016;PROVINCIAL;"C.A. ECOTRANS S.A.";"LINEA 317"
05/2016;PROVINCIAL;"CIUDAD DE SAN FERNANDO S.A.";"LINEA 371"
05/2016;PROVINCIAL;"CIUDAD DE SAN FERNANDO S.A.";"LINEA 445"
05/2016;PROVINCIAL;"CIUDAD DE SAN FERNANDO S.A.";"LINEA 264"
05/2016;PROVINCIAL;"COMP. DE TRANPORTE VECINAL S.A";"LINEA 386"
05/2016;PROVINCIAL;"COMP. DE TRANPORTE VECINAL S.A";"LINEA 326"
05/2016;PROVINCIAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 310"
05/2016;PROVINCIAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 276"
05/2016;PROVINCIAL;"COMPAÑIA ISLEÑA S.R.L.";"LINEA 237"
05/2016;PROVINCIAL;"COMPAÑIA NOROESTE S.A.T.";"LINEA 304"
05/2016;PROVINCIAL;"COMPAÑIA NOROESTE S.A.T.";"LINEA 289"
05/2016;PROVINCIAL;"COMPAÑIA NOROESTE S.A.T.";"LINEA 343"
05/2016;PROVINCIAL;"EL LUCERO S.A.";"LINEA 341"
05/2016;PROVINCIAL;"EL LUCERO S.A.";"LINEA 379"
05/2016;PROVINCIAL;"EL LUCERO S.A.";"LINEA 391"
05/2016;PROVINCIAL;"EL RAPIDO ARGENTINO";"LINEA 340"
05/2016;PROVINCIAL;"EMP. DE TRANSP. DEL SUR";"LINEA 200"
05/2016;PROVINCIAL;"EMP. DE TRANSP. DEL SUR";"LINEA 404"
05/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 390"
05/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 320"
05/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 244"
05/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 302"
05/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 464"
05/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 303"
05/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 461"
05/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 443A"
05/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 463"
05/2016;PROVINCIAL;"EMPRESA DEL OESTE S.A.T.";"LINEA 462"
05/2016;PROVINCIAL;"EMPRESA LINEA 7 S.A.T.";"LINEA 307"
05/2016;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 414"
05/2016;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 215"
05/2016;PROVINCIAL;"EMPRESA NUEVE DE JULIO S.A.T.";"LINEA 225"
05/2016;PROVINCIAL;"ESTEBAN ECHEVERRIA S.R.L.";"LINEA 306"
05/2016;PROVINCIAL;"ESTEBAN ECHEVERRIA S.R.L.";"LINEA 222"
05/2016;PROVINCIAL;"EXPRESO GENERAL SARMIENTO S.A.";"LINEA 448"
05/2016;PROVINCIAL;"EXPRESO LOMAS S.A.";"LINEA 243"
05/2016;PROVINCIAL;"EXPRESO NUEVE DE JULIO S.A.";"LINEA 247"
05/2016;PROVINCIAL;"FUERTE BARRAGAN S.A.T.I.C.I.";"LINEA 275"
05/2016;PROVINCIAL;"GENERAL SAN MARTIN S.A.C.";"LINEA 333"
05/2016;PROVINCIAL;"GENERAL SAN MARTIN S.A.C.";"LINEA 437"
05/2016;PROVINCIAL;"GENERAL SAN MARTIN S.A.C.";"LINEA 407"
05/2016;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 299"
05/2016;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 271"
05/2016;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 373"
05/2016;PROVINCIAL;"GENERAL TOMAS GUIDO S.A.C.I.F.";"LINEA 384"
05/2016;PROVINCIAL;"GRAND BOURG S.A.T.C.I.";"LINEA 315"
05/2016;PROVINCIAL;"GRAND BOURG S.A.T.C.I.";"LINEA 440"
05/2016;PROVINCIAL;"JOSE HERNANDEZ S.A.C.I.";"LINEA 252"
05/2016;PROVINCIAL;"LA CABAÑA S.A.";"LINEA 298"
05/2016;PROVINCIAL;"LA CABAÑA S.A.";"LINEA 242"
05/2016;PROVINCIAL;"LA CENTRAL DE ESCOBAR S.A.";"LINEA 291"
05/2016;PROVINCIAL;"LA CENTRAL DE ESCOBAR S.A.";"LINEA 228F"
05/2016;PROVINCIAL;"LA FLOR DE LUJAN";"LINEA 256"
05/2016;PROVINCIAL;"LA PAZ AMADOR";"LINEA 277"
05/2016;PROVINCIAL;"LA PERLITA S.A.";"LINEA 329"
05/2016;PROVINCIAL;"LA PERLITA S.A.";"LINEA 422"
05/2016;PROVINCIAL;"LA PERLITA S.A.";"LINEA 312"
05/2016;PROVINCIAL;"LA PERLITA S.A.";"LINEA 288"
05/2016;PROVINCIAL;"LA PERLITA S.A.";"LINEA 311"
05/2016;PROVINCIAL;"LA PRIMERA DE MARTINEZ S.A.";"LINEA 314"
05/2016;PROVINCIAL;"LANUS ESTE S.A.";"LINEA 354"
05/2016;PROVINCIAL;"LIBERTADOR SAN MARTIN S.A.T.";"LINEA 336"
05/2016;PROVINCIAL;"LIBERTADOR SAN MARTIN S.A.T.";"LINEA 392"
05/2016;PROVINCIAL;"LIBERTADOR SAN MARTIN S.A.T.";"LINEA 327"
05/2016;PROVINCIAL;"LINEA 216 S.A. DE T.";"LINEA 443"
05/2016;PROVINCIAL;"LINEA 216 S.A. DE T.";"LINEA 441"
05/2016;PROVINCIAL;"LINEA 216 S.A. DE T.";"LINEA 395"
05/2016;PROVINCIAL;"LINEA 216 S.A. DE T.";"LINEA 236"
05/2016;PROVINCIAL;"LINEA 216 S.A. DE T.";"LINEA 269"
05/2016;PROVINCIAL;"LINEA SESENTA S.A.";"LINEA 228 B"
05/2016;PROVINCIAL;"LINEA SESENTA S.A.";"LINEA 430"
05/2016;PROVINCIAL;"LINEA SESENTA S.A.";"LINEA 204B"
05/2016;PROVINCIAL;"MICRO OMNIBUS AVENIDA S.A.";"LINEA 405"
05/2016;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 219"
05/2016;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 372"
05/2016;PROVINCIAL;"MICRO OMNIBUS QUILMES S.A.C.I. Y F.";"LINEA 300"
05/2016;PROVINCIAL;"MITRE S.A.";"LINEA 318"
05/2016;PROVINCIAL;"MONTE GRANDE S.A.";"LINEA 394"
05/2016;PROVINCIAL;"MONTE GRANDE S.A.";"LINEA 245"
05/2016;PROVINCIAL;"NUEVA METROPOL S.A.T.A.C.I";"LINEA 365"
05/2016;PROVINCIAL;"NUEVA METROPOL S.A.T.A.C.I";"LINEA 228A"
05/2016;PROVINCIAL;"NUEVO IDEAL S.A.";"LINEA 382"
05/2016;PROVINCIAL;"O'HIGGINS S.A.T.";"LINEA 295"
05/2016;PROVINCIAL;"PRIMERA JUNTA S.A.";"LINEA 324"
05/2016;PROVINCIAL;"RUTA BUS S.A.";"LINEA 313"
05/2016;PROVINCIAL;"RUTA BUS S.A.";"LINEA 350"
05/2016;PROVINCIAL;"RUTA BUS S.A.";"LINEA 355"
05/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 403"
05/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 385"
05/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 435"
05/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 388"
05/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 263B"
05/2016;PROVINCIAL;"SAN VICENTE S.A. DE TRANSPORTES";"LINEA 370"
05/2016;PROVINCIAL;"TIGRE S.A.";"LINEA 204"
05/2016;PROVINCIAL;"TIGRE S.A.";"LINEA 228C"
05/2016;PROVINCIAL;"TIGRE S.A.";"LINEA 228E"
05/2016;PROVINCIAL;"TRANPORTE LA UNION S.A.";"LINEA 202"
05/2016;PROVINCIAL;"TRANPOSRTE DE PASAJEROS SRL";"LINEA 283"
05/2016;PROVINCIAL;"TRANSPORTE IDEAL SAN JUSTO S.A.";"LINEA 205"
05/2016;PROVINCIAL;"TRANSPORTE LARRAZABAL C.I.S.A.";"LINEA 421"
05/2016;PROVINCIAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 410"
05/2016;PROVINCIAL;"TRANSPORTES ATLANTIDA S.A.C.";"LINEA 429"
05/2016;PROVINCIAL;"TRANSPORTES EL LITORAL S.A.";"LINEA 449"
05/2016;PROVINCIAL;"TRANSPORTES SAN JUAN BAUTISTA S.A.";"LINEA 383"
05/2016;PROVINCIAL;"TRANSPORTES UNIDOS DE MERLO";"LINEA 297"
05/2016;PROVINCIAL;"TRANSPORTES UNIDOS DE MERLO";"LINEA 238"
05/2016;PROVINCIAL;"UNION PLATENSE S.R.L";"LINEA 418"
05/2016;PROVINCIAL;"UNION PLATENSE S.R.L";"LINEA 273"
05/2016;PROVINCIAL;"UNION PLATENSE S.R.L";"LINEA 214"
05/2016;PROVINCIAL;"VILLA BOSCH S.A.C.E I";"LINEA 328"
05/2016;PROVINCIAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 293A"
05/2016;PROVINCIAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 436"
05/2016;PROVINCIAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 266"
05/2016;PROVINCIAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 263A"
05/2016;PROVINCIAL;"VILLA GALICIA SAN JOSE S.A.";"LINEA 239B"
05/2016;PROVINCIAL;"VILLA NUEVA S.A.";"LINEA 257"
04/2016;PROVINCIAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 293B"
04/2016;PROVINCIAL;"25 DE MAYO LINEA 278 S.A.";"LINEA 323"
